Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,€8.6317 hourly,€3.6708 hourly,€14.2833 hourly,€9.3224 hourly
C4 High Memory 16,c4-highmem-16,124 GiB,16,€0.9591 hourly,€0.4079 hourly,€1.587 hourly,€1.0358 hourly
C4 High Memory 16 lssd,c4-highmem-16-lssd,124 GiB,16,€0.9591 hourly,€0.4079 hourly,€1.587 hourly,€1.0358 hourly
C4 High Memory 192,c4-highmem-192,1488 GiB,192,€11.5089 hourly,€4.8945 hourly,€19.0443 hourly,€12.4299 hourly
C4 High Memory 192 lssd,c4-highmem-192-lssd,1488 GiB,192,€11.5089 hourly,€4.8945 hourly,€19.0443 hourly,€12.4299 hourly
C4 High Memory 2,c4-highmem-2,15 GiB,2,€0.1181 hourly,€0.0502 hourly,€0.1966 hourly,€0.1287 hourly
C4 High Memory 24,c4-highmem-24,186 GiB,24,€1.4386 hourly,€0.6118 hourly,€2.3805 hourly,€1.5537 hourly
C4 High Memory 24 lssd,c4-highmem-24-lssd,186 GiB,24,€1.4386 hourly,€0.6118 hourly,€2.3805 hourly,€1.5537 hourly
C4 High Memory 288,c4-highmem-288,2232 GiB,288,€17.2633 hourly,€7.3417 hourly,€28.5665 hourly,€18.6449 hourly
C4 High Memory 288 lssd,c4-highmem-288-lssd,2232 GiB,288,€17.2633 hourly,€7.3417 hourly,€28.5665 hourly,€18.6449 hourly
C4 High Memory 288 lssd metal,c4-highmem-288-lssd-metal,2232 GiB,288,€17.2633 hourly,€7.3417 hourly,€28.5665 hourly,€18.6449 hourly
C4 High Memory 288 metal,c4-highmem-288-metal,2232 GiB,288,€17.2633 hourly,€7.3417 hourly,€28.5665 hourly,€18.6449 hourly
C4 High Memory 32,c4-highmem-32,248 GiB,32,€1.9181 hourly,€0.8157 hourly,€3.1741 hourly,€2.0717 hourly
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,€1.9181 hourly,€0.8157 hourly,€3.1741 hourly,€2.0717 hourly
C4 High Memory 4,c4-highmem-4,31 GiB,4,€0.2398 hourly,€0.102 hourly,€0.3968 hourly,€0.259 hourly
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,€0.2398 hourly,€0.102 hourly,€0.3968 hourly,€0.259 hourly
C4 High Memory 48,c4-highmem-48,372 GiB,48,€2.8772 hourly,€1.2236 hourly,€4.7611 hourly,€3.1075 hourly
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,€2.8772 hourly,€1.2236 hourly,€4.7611 hourly,€3.1075 hourly
C4 High Memory 8,c4-highmem-8,62 GiB,8,€0.4795 hourly,€0.2039 hourly,€0.7935 hourly,€0.5179 hourly
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,€0.4795 hourly,€0.2039 hourly,€0.7935 hourly,€0.5179 hourly
C4 High Memory 96,c4-highmem-96,744 GiB,96,€5.7544 hourly,€2.4472 hourly,€9.5222 hourly,€6.215 hourly
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,€5.7544 hourly,€2.4472 hourly,€9.5222 hourly,€6.215 hourly
C4 Standard 144,c4-standard-144,540 GiB,144,€6.5443 hourly,€2.7844 hourly,€12.1959 hourly,€8.436 hourly
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,€6.5443 hourly,€2.7844 hourly,€12.1959 hourly,€8.436 hourly
C4 Standard 16,c4-standard-16,60 GiB,16,€0.7271 hourly,€0.3094 hourly,€1.3551 hourly,€0.9373 hourly
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,€0.7271 hourly,€0.3094 hourly,€1.3551 hourly,€0.9373 hourly
C4 Standard 192,c4-standard-192,720 GiB,192,€8.7258 hourly,€3.7125 hourly,€16.2612 hourly,€11.248 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€8.7258 hourly,€3.7125 hourly,€16.2612 hourly,€11.248 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.0891 hourly,€0.0379 hourly,€0.1676 hourly,€0.1164 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€1.0907 hourly,€0.4641 hourly,€2.0327 hourly,€1.406 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€1.0907 hourly,€0.4641 hourly,€2.0327 hourly,€1.406 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€13.0887 hourly,€5.5688 hourly,€24.3919 hourly,€16.872 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€13.0887 hourly,€5.5688 hourly,€24.3919 hourly,€16.872 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€13.0887 hourly,€5.5688 hourly,€24.3919 hourly,€16.872 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€13.0887 hourly,€5.5688 hourly,€24.3919 hourly,€16.872 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€1.4543 hourly,€0.6188 hourly,€2.7102 hourly,€1.8747 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€1.4543 hourly,€0.6188 hourly,€2.7102 hourly,€1.8747 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.1818 hourly,€0.0773 hourly,€0.3388 hourly,€0.2343 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.1818 hourly,€0.0773 hourly,€0.3388 hourly,€0.2343 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€2.1814 hourly,€0.9281 hourly,€4.0653 hourly,€2.812 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€2.1814 hourly,€0.9281 hourly,€4.0653 hourly,€2.812 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.3636 hourly,€0.1547 hourly,€0.6776 hourly,€0.4687 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.3636 hourly,€0.1547 hourly,€0.6776 hourly,€0.4687 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€4.3629 hourly,€1.8563 hourly,€8.1306 hourly,€5.624 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€4.3629 hourly,€1.8563 hourly,€8.1306 hourly,€5.624 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.4086 hourly,€0.0976 hourly,€1.0365 hourly,€0.7256 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0511 hourly,€0.0122 hourly,€0.1296 hourly,€0.0907 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.8172 hourly,€0.1953 hourly,€2.0731 hourly,€1.4512 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.1021 hourly,€0.0244 hourly,€0.2591 hourly,€0.1814 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.2043 hourly,€0.0488 hourly,€0.5183 hourly,€0.3628 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.7466 hourly,€0.1782 hourly,€1.3746 hourly,€0.8062 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.0933 hourly,€0.0223 hourly,€0.1718 hourly,€0.1008 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.1867 hourly,€0.0446 hourly,€0.3436 hourly,€0.2015 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.3733 hourly,€0.0891 hourly,€0.6873 hourly,€0.4031 hourly
E2 Medium,e2-medium,4 GiB,2,€0.0571 hourly,€0.0136 hourly,€0.1356 hourly,€0.0921 hourly
E2 Micro,e2-micro,1 GiB,2,€0.0481 hourly,€0.0115 hourly,€0.1265 hourly,€0.09 hourly
E2 Small,e2-small,2 GiB,2,€0.0511 hourly,€0.0122 hourly,€0.1296 hourly,€0.0907 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.5534 hourly,€0.1322 hourly,€1.1814 hourly,€0.7601 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0692 hourly,€0.0165 hourly,€0.1477 hourly,€0.095 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.1069 hourly,€0.2643 hourly,€2.3628 hourly,€1.5203 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1384 hourly,€0.033 hourly,€0.2954 hourly,€0.19 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.2767 hourly,€0.0661 hourly,€0.5907 hourly,€0.3801 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.4546 hourly,€0.1235 hourly,€0.9256 hourly,€0.5944 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.6061 hourly,€0.1646 hourly,€1.2341 hourly,€0.7926 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.9092 hourly,€0.2469 hourly,€1.8512 hourly,€1.1888 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€1.2123 hourly,€0.3292 hourly,€2.4682 hourly,€1.5851 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.1515 hourly,€0.0412 hourly,€0.3085 hourly,€0.1981 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€1.8184 hourly,€0.4938 hourly,€3.7023 hourly,€2.3777 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.3031 hourly,€0.0823 hourly,€0.6171 hourly,€0.3963 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€3.6369 hourly,€0.9876 hourly,€7.4046 hourly,€4.7554 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€5.0827 hourly,€2.2732 hourly,€8.5365 hourly,€5.7269 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€14.8753 hourly,€3.0016 hourly,€19.899 hourly,€8.0253 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€7.4377 hourly,€1.5008 hourly,€9.9495 hourly,€4.0126 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€25.1523 hourly,€4.9718 hourly,€30.1759 hourly,€9.9955 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€6.2881 hourly,€1.243 hourly,€7.544 hourly,€2.4989 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€12.5761 hourly,€2.4859 hourly,€15.088 hourly,€4.9977 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€0.4952 hourly,€0.7054 hourly,€1.1232 hourly,€1.3333 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€0.9904 hourly,€1.4107 hourly,€2.2463 hourly,€2.6666 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€1.9808 hourly,€2.8214 hourly,€4.4926 hourly,€5.3333 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€3.328 hourly,€4.3535 hourly,€7.7237 hourly,€8.7492 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€6.656 hourly,€8.707 hourly,€15.4474 hourly,€17.4984 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€0.832 hourly,€1.0884 hourly,€1.9309 hourly,€2.1873 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€1.664 hourly,€2.1768 hourly,€3.8619 hourly,€4.3746 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€4.1583 hourly,€7.8575 hourly,€8.554 hourly,€12.2532 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€8.3166 hourly,€15.715 hourly,€17.108 hourly,€24.5064 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€2.0792 hourly,€3.9288 hourly,€4.277 hourly,€6.1266 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.5852 hourly,€0.0912 hourly,€1.2131 hourly,€0.7192 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0731 hourly,€0.0114 hourly,€0.1516 hourly,€0.0899 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.1703 hourly,€0.1824 hourly,€2.4262 hourly,€1.4383 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1463 hourly,€0.0228 hourly,€0.3033 hourly,€0.1798 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.3406 hourly,€0.3648 hourly,€4.8524 hourly,€2.8766 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.2926 hourly,€0.0456 hourly,€0.6066 hourly,€0.3596 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.5109 hourly,€0.5472 hourly,€7.2786 hourly,€4.315 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€0.9771 hourly,€0.1524 hourly,€1.605 hourly,€0.7804 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1221 hourly,€0.0191 hourly,€0.2006 hourly,€0.0975 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€1.9542 hourly,€0.3049 hourly,€3.2101 hourly,€1.5608 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2443 hourly,€0.0381 hourly,€0.4013 hourly,€0.1951 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€3.9084 hourly,€0.6097 hourly,€6.4202 hourly,€3.1216 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.4885 hourly,€0.0762 hourly,€0.8025 hourly,€0.3902 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€5.8626 hourly,€0.9146 hourly,€9.6303 hourly,€4.6824 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€9.404 hourly,€1.4679 hourly,€13.1718 hourly,€5.2356 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.049 hourly,€0.0076 hourly,€0.0883 hourly,€0.0469 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.7846 hourly,€0.1224 hourly,€1.4126 hourly,€0.7503 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.0981 hourly,€0.0153 hourly,€0.1766 hourly,€0.0938 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.5692 hourly,€0.2447 hourly,€2.8252 hourly,€1.5006 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.1962 hourly,€0.0306 hourly,€0.3531 hourly,€0.1876 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.1385 hourly,€0.4895 hourly,€5.6503 hourly,€3.0013 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.3923 hourly,€0.0612 hourly,€0.7063 hourly,€0.3752 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€4.7077 hourly,€0.7342 hourly,€8.4755 hourly,€4.5019 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€22.0366 hourly,€3.4407 hourly,€28.3162 hourly,€9.7202 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.5092 hourly,€0.8602 hourly,€7.0791 hourly,€2.4301 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€11.0183 hourly,€1.7203 hourly,€14.1581 hourly,€4.8601 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.2005 hourly,€0.167 hourly,€0.8285 hourly,€0.795 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0251 hourly,€0.0209 hourly,€0.1036 hourly,€0.0994 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€0.4011 hourly,€0.334 hourly,€1.657 hourly,€1.5899 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.0501 hourly,€0.0418 hourly,€0.2071 hourly,€0.1987 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€0.6016 hourly,€0.501 hourly,€2.4855 hourly,€2.3849 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€0.8021 hourly,€0.668 hourly,€3.3139 hourly,€3.1799 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.1003 hourly,€0.0835 hourly,€0.4142 hourly,€0.3975 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€1.0026 hourly,€0.835 hourly,€4.1424 hourly,€3.9748 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€1.2032 hourly,€1.0021 hourly,€4.9709 hourly,€4.7698 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€4.8238 hourly,€2.2428 hourly,€9.8474 hourly,€7.2665 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€0.6905 hourly,€0.305 hourly,€1.3184 hourly,€0.933 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.0863 hourly,€0.0381 hourly,€0.1648 hourly,€0.1166 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€1.3809 hourly,€0.61 hourly,€2.6368 hourly,€1.8659 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.1726 hourly,€0.0762 hourly,€0.3296 hourly,€0.2332 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€2.0714 hourly,€0.915 hourly,€3.9552 hourly,€2.7989 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€2.7618 hourly,€1.22 hourly,€5.2737 hourly,€3.7318 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.3452 hourly,€0.1525 hourly,€0.6592 hourly,€0.4665 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€3.4523 hourly,€1.525 hourly,€6.5921 hourly,€4.6648 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€4.1427 hourly,€1.83 hourly,€7.9105 hourly,€5.5977 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€3.284 hourly,€1.8092 hourly,€8.3076 hourly,€6.8328 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.4105 hourly,€0.2261 hourly,€1.0385 hourly,€0.8541 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.0513 hourly,€0.0283 hourly,€0.1298 hourly,€0.1068 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€0.821 hourly,€0.4523 hourly,€2.0769 hourly,€1.7082 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.1026 hourly,€0.0565 hourly,€0.2596 hourly,€0.2135 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€1.2315 hourly,€0.6784 hourly,€3.1154 hourly,€2.5623 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€1.642 hourly,€0.9046 hourly,€4.1538 hourly,€3.4164 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.2052 hourly,€0.1131 hourly,€0.5192 hourly,€0.4271 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€2.0525 hourly,€1.1307 hourly,€5.1923 hourly,€4.2705 hourly
