Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C4 Standard 192,c4-standard-192,720 GiB,192,€10.5887 hourly,€3.2216 hourly,€18.1241 hourly,€10.7571 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€10.5887 hourly,€3.2216 hourly,€18.1241 hourly,€10.7571 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.1081 hourly,€0.0328 hourly,€0.1866 hourly,€0.1113 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€1.3236 hourly,€0.4027 hourly,€2.2655 hourly,€1.3446 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€1.3236 hourly,€0.4027 hourly,€2.2655 hourly,€1.3446 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€15.883 hourly,€4.8324 hourly,€27.1862 hourly,€16.1356 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€15.883 hourly,€4.8324 hourly,€27.1862 hourly,€16.1356 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€15.883 hourly,€4.8324 hourly,€27.1862 hourly,€16.1356 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€15.883 hourly,€4.8324 hourly,€27.1862 hourly,€16.1356 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€1.7648 hourly,€0.5369 hourly,€3.0207 hourly,€1.7928 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€1.7648 hourly,€0.5369 hourly,€3.0207 hourly,€1.7928 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.2206 hourly,€0.0671 hourly,€0.3776 hourly,€0.2241 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.2206 hourly,€0.0671 hourly,€0.3776 hourly,€0.2241 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€2.6472 hourly,€0.8054 hourly,€4.531 hourly,€2.6893 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€2.6472 hourly,€0.8054 hourly,€4.531 hourly,€2.6893 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.4412 hourly,€0.1342 hourly,€0.7552 hourly,€0.4482 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.4412 hourly,€0.1342 hourly,€0.7552 hourly,€0.4482 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€5.2943 hourly,€1.6108 hourly,€9.0621 hourly,€5.3785 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€5.2943 hourly,€1.6108 hourly,€9.0621 hourly,€5.3785 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.4417 hourly,€0.1051 hourly,€1.0696 hourly,€0.7331 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0552 hourly,€0.0131 hourly,€0.1337 hourly,€0.0916 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.8833 hourly,€0.2102 hourly,€2.1392 hourly,€1.4661 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.1104 hourly,€0.0263 hourly,€0.2674 hourly,€0.1833 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.2208 hourly,€0.0526 hourly,€0.5348 hourly,€0.3665 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.8071 hourly,€0.192 hourly,€1.435 hourly,€0.8199 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.1009 hourly,€0.024 hourly,€0.1794 hourly,€0.1025 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.2018 hourly,€0.048 hourly,€0.3588 hourly,€0.205 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.4035 hourly,€0.096 hourly,€0.7175 hourly,€0.41 hourly
E2 Medium,e2-medium,4 GiB,2,€0.0617 hourly,€0.0147 hourly,€0.1402 hourly,€0.0932 hourly
E2 Micro,e2-micro,1 GiB,2,€0.0519 hourly,€0.0124 hourly,€0.1304 hourly,€0.0909 hourly
E2 Small,e2-small,2 GiB,2,€0.0552 hourly,€0.0131 hourly,€0.1337 hourly,€0.0916 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.5983 hourly,€0.1423 hourly,€1.2262 hourly,€0.7703 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0748 hourly,€0.0178 hourly,€0.1533 hourly,€0.0963 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.1965 hourly,€0.2847 hourly,€2.4525 hourly,€1.5406 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1496 hourly,€0.0356 hourly,€0.3066 hourly,€0.1926 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.2991 hourly,€0.0712 hourly,€0.6131 hourly,€0.3851 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.4915 hourly,€0.1254 hourly,€0.9624 hourly,€0.5963 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.6553 hourly,€0.1671 hourly,€1.2832 hourly,€0.7951 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.9829 hourly,€0.2507 hourly,€1.9248 hourly,€1.1927 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€1.3105 hourly,€0.3343 hourly,€2.5665 hourly,€1.5902 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.1638 hourly,€0.0418 hourly,€0.3208 hourly,€0.1988 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€1.9658 hourly,€0.5014 hourly,€3.8497 hourly,€2.3853 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.3276 hourly,€0.0836 hourly,€0.6416 hourly,€0.3976 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€3.9316 hourly,€1.0029 hourly,€7.6994 hourly,€4.7706 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€0.5495 hourly,€1.9617 hourly,€4.0032 hourly,€5.4155 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€11.607 hourly,€2.8903 hourly,€16.6306 hourly,€7.9139 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€5.8035 hourly,€1.4451 hourly,€8.3153 hourly,€3.957 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€22.7169 hourly,€4.8905 hourly,€27.7405 hourly,€9.9141 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€5.6792 hourly,€1.2226 hourly,€6.9351 hourly,€2.4785 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€11.3584 hourly,€2.4452 hourly,€13.8703 hourly,€4.9571 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€1.9437 hourly,€0.5743 hourly,€2.5716 hourly,€1.2022 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€3.8874 hourly,€1.1486 hourly,€5.1433 hourly,€2.4045 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€7.7747 hourly,€2.2971 hourly,€10.2865 hourly,€4.809 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€11.9964 hourly,€3.5794 hourly,€16.3921 hourly,€7.9751 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€23.9928 hourly,€7.1589 hourly,€32.7842 hourly,€15.9503 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€2.9991 hourly,€0.8949 hourly,€4.098 hourly,€1.9938 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€5.9982 hourly,€1.7897 hourly,€8.1961 hourly,€3.9876 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€21.6523 hourly,€6.2227 hourly,€26.048 hourly,€10.6184 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€43.3046 hourly,€12.4454 hourly,€52.096 hourly,€21.2367 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€10.8262 hourly,€3.1113 hourly,€13.024 hourly,€5.3092 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.6325 hourly,€0.1132 hourly,€1.2605 hourly,€0.7412 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0791 hourly,€0.0142 hourly,€0.1576 hourly,€0.0926 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.2651 hourly,€0.2264 hourly,€2.521 hourly,€1.4823 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1581 hourly,€0.0283 hourly,€0.3151 hourly,€0.1853 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.5301 hourly,€0.4528 hourly,€5.0419 hourly,€2.9647 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.3163 hourly,€0.0566 hourly,€0.6302 hourly,€0.3706 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.7952 hourly,€0.6792 hourly,€7.5629 hourly,€4.447 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€1.0562 hourly,€0.189 hourly,€1.6842 hourly,€0.817 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.132 hourly,€0.0236 hourly,€0.2105 hourly,€0.1021 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€2.1124 hourly,€0.3781 hourly,€3.3683 hourly,€1.634 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.264 hourly,€0.0473 hourly,€0.421 hourly,€0.2042 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€4.2248 hourly,€0.7562 hourly,€6.7366 hourly,€3.268 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.5281 hourly,€0.0945 hourly,€0.8421 hourly,€0.4085 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€6.3372 hourly,€1.1343 hourly,€10.1049 hourly,€4.902 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€10.1653 hourly,€1.8195 hourly,€13.9331 hourly,€5.5872 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.053 hourly,€0.0095 hourly,€0.0923 hourly,€0.0487 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.8481 hourly,€0.1518 hourly,€1.4761 hourly,€0.7798 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.106 hourly,€0.019 hourly,€0.1845 hourly,€0.0975 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.6963 hourly,€0.3036 hourly,€2.9522 hourly,€1.5595 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.212 hourly,€0.038 hourly,€0.369 hourly,€0.1949 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.3926 hourly,€0.6072 hourly,€5.9044 hourly,€3.119 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.4241 hourly,€0.0759 hourly,€0.7381 hourly,€0.3899 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€5.0889 hourly,€0.9108 hourly,€8.8566 hourly,€4.6785 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€23.8205 hourly,€4.2637 hourly,€30.1001 hourly,€10.5432 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.9551 hourly,€1.0659 hourly,€7.525 hourly,€2.6358 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€11.9103 hourly,€2.1318 hourly,€15.05 hourly,€5.2716 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.572 hourly,€0.0985 hourly,€1.20 hourly,€0.7264 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0715 hourly,€0.0123 hourly,€0.15 hourly,€0.0908 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€1.144 hourly,€0.1969 hourly,€2.3999 hourly,€1.4528 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.143 hourly,€0.0246 hourly,€0.30 hourly,€0.1816 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€1.716 hourly,€0.2954 hourly,€3.5999 hourly,€2.1793 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€2.288 hourly,€0.3939 hourly,€4.7998 hourly,€2.9057 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.286 hourly,€0.0492 hourly,€0.60 hourly,€0.3632 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€2.86 hourly,€0.4923 hourly,€5.9998 hourly,€3.6321 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€3.432 hourly,€0.5908 hourly,€7.1998 hourly,€4.3585 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€4.9241 hourly,€1.3234 hourly,€9.9477 hourly,€6.347 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€0.625 hourly,€0.18 hourly,€1.2529 hourly,€0.8079 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.0781 hourly,€0.0225 hourly,€0.1566 hourly,€0.101 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€1.2499 hourly,€0.36 hourly,€2.5058 hourly,€1.6159 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.1562 hourly,€0.045 hourly,€0.3132 hourly,€0.202 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€1.8749 hourly,€0.5399 hourly,€3.7588 hourly,€2.4238 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€2.4999 hourly,€0.7199 hourly,€5.0117 hourly,€3.2317 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.3125 hourly,€0.09 hourly,€0.6265 hourly,€0.404 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€3.1248 hourly,€0.8999 hourly,€6.2646 hourly,€4.0397 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€3.7498 hourly,€1.0799 hourly,€7.5175 hourly,€4.8476 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€4.7576 hourly,€1.0672 hourly,€9.7813 hourly,€6.0908 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.5947 hourly,€0.1334 hourly,€1.2227 hourly,€0.7614 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.0743 hourly,€0.0167 hourly,€0.1528 hourly,€0.0952 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€1.1894 hourly,€0.2668 hourly,€2.4453 hourly,€1.5227 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.1487 hourly,€0.0333 hourly,€0.3057 hourly,€0.1903 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€1.7841 hourly,€0.4002 hourly,€3.668 hourly,€2.2841 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€2.3788 hourly,€0.5336 hourly,€4.8906 hourly,€3.0454 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.2974 hourly,€0.0667 hourly,€0.6113 hourly,€0.3807 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€2.9735 hourly,€0.667 hourly,€6.1133 hourly,€3.8068 hourly
N2 Standard 96,n2-standard-96,384 GiB,96,€3.5682 hourly,€0.8004 hourly,€7.3359 hourly,€4.5681 hourly
