Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C4 High Memory 32,c4-highmem-32,248 GiB,32,€1.9927 hourly,€0.7471 hourly,€3.2486 hourly,€2.003 hourly
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,€1.9927 hourly,€0.7471 hourly,€3.2486 hourly,€2.003 hourly
C4 High Memory 4,c4-highmem-4,31 GiB,4,€0.2491 hourly,€0.0934 hourly,€0.4061 hourly,€0.2504 hourly
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,€0.2491 hourly,€0.0934 hourly,€0.4061 hourly,€0.2504 hourly
C4 High Memory 48,c4-highmem-48,372 GiB,48,€2.9891 hourly,€1.1207 hourly,€4.873 hourly,€3.0045 hourly
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,€2.9891 hourly,€1.1207 hourly,€4.873 hourly,€3.0045 hourly
C4 High Memory 8,c4-highmem-8,62 GiB,8,€0.4982 hourly,€0.1868 hourly,€0.8122 hourly,€0.5008 hourly
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,€0.4982 hourly,€0.1868 hourly,€0.8122 hourly,€0.5008 hourly
C4 High Memory 96,c4-highmem-96,744 GiB,96,€5.9782 hourly,€2.2413 hourly,€9.7459 hourly,€6.0091 hourly
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,€5.9782 hourly,€2.2413 hourly,€9.7459 hourly,€6.0091 hourly
C4 Standard 144,c4-standard-144,540 GiB,144,€6.9318 hourly,€2.5501 hourly,€12.5834 hourly,€8.2017 hourly
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,€6.9318 hourly,€2.5501 hourly,€12.5834 hourly,€8.2017 hourly
C4 Standard 16,c4-standard-16,60 GiB,16,€0.7702 hourly,€0.2833 hourly,€1.3982 hourly,€0.9113 hourly
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,€0.7702 hourly,€0.2833 hourly,€1.3982 hourly,€0.9113 hourly
C4 Standard 192,c4-standard-192,720 GiB,192,€9.2423 hourly,€3.4001 hourly,€16.7778 hourly,€10.9356 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€9.2423 hourly,€3.4001 hourly,€16.7778 hourly,€10.9356 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.0945 hourly,€0.0347 hourly,€0.173 hourly,€0.1132 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€1.1553 hourly,€0.425 hourly,€2.0972 hourly,€1.367 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€1.1553 hourly,€0.425 hourly,€2.0972 hourly,€1.367 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€13.8635 hourly,€5.1002 hourly,€25.1667 hourly,€16.4034 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€13.8635 hourly,€5.1002 hourly,€25.1667 hourly,€16.4034 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€13.8635 hourly,€5.1002 hourly,€25.1667 hourly,€16.4034 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€13.8635 hourly,€5.1002 hourly,€25.1667 hourly,€16.4034 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€1.5404 hourly,€0.5667 hourly,€2.7963 hourly,€1.8226 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€1.5404 hourly,€0.5667 hourly,€2.7963 hourly,€1.8226 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.1925 hourly,€0.0708 hourly,€0.3495 hourly,€0.2278 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.1925 hourly,€0.0708 hourly,€0.3495 hourly,€0.2278 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€2.3106 hourly,€0.85 hourly,€4.1945 hourly,€2.7339 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€2.3106 hourly,€0.85 hourly,€4.1945 hourly,€2.7339 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.3851 hourly,€0.1417 hourly,€0.6991 hourly,€0.4557 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.3851 hourly,€0.1417 hourly,€0.6991 hourly,€0.4557 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€4.6212 hourly,€1.7001 hourly,€8.3889 hourly,€5.4678 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€4.6212 hourly,€1.7001 hourly,€8.3889 hourly,€5.4678 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.3985 hourly,€0.1594 hourly,€1.0264 hourly,€0.7874 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0498 hourly,€0.0199 hourly,€0.1283 hourly,€0.0984 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.7969 hourly,€0.3189 hourly,€2.0528 hourly,€1.5748 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.0996 hourly,€0.0399 hourly,€0.2566 hourly,€0.1969 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.1992 hourly,€0.0797 hourly,€0.5132 hourly,€0.3937 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.7281 hourly,€0.2913 hourly,€1.3561 hourly,€0.9193 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.091 hourly,€0.0364 hourly,€0.1695 hourly,€0.1149 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.182 hourly,€0.0728 hourly,€0.339 hourly,€0.2298 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.3641 hourly,€0.1457 hourly,€0.678 hourly,€0.4596 hourly
E2 Medium,e2-medium,4 GiB,2,€0.0557 hourly,€0.0223 hourly,€0.1342 hourly,€0.1008 hourly
E2 Micro,e2-micro,1 GiB,2,€0.0469 hourly,€0.0188 hourly,€0.1254 hourly,€0.0972 hourly
E2 Small,e2-small,2 GiB,2,€0.0498 hourly,€0.0199 hourly,€0.1283 hourly,€0.0984 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.5397 hourly,€0.216 hourly,€1.1677 hourly,€0.8439 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0675 hourly,€0.027 hourly,€0.146 hourly,€0.1055 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.0795 hourly,€0.4319 hourly,€2.3354 hourly,€1.6878 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1349 hourly,€0.054 hourly,€0.2919 hourly,€0.211 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.2699 hourly,€0.108 hourly,€0.5838 hourly,€0.422 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.0443 hourly,€0.1194 hourly,€0.5153 hourly,€0.5904 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.0591 hourly,€0.1592 hourly,€0.6871 hourly,€0.7872 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.0887 hourly,€0.2389 hourly,€1.0306 hourly,€1.1808 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€0.1182 hourly,€0.3185 hourly,€1.3741 hourly,€1.5744 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.0148 hourly,€0.0398 hourly,€0.1718 hourly,€0.1968 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€0.1773 hourly,€0.4777 hourly,€2.0612 hourly,€2.3616 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.0296 hourly,€0.0796 hourly,€0.3435 hourly,€0.3936 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€0.3547 hourly,€0.9555 hourly,€4.1224 hourly,€4.7232 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€4.957 hourly,€1.8356 hourly,€8.4107 hourly,€5.2894 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€5.4869 hourly,€1.7081 hourly,€10.5105 hourly,€6.7318 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€2.7434 hourly,€0.8541 hourly,€5.2553 hourly,€3.3659 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€6.4891 hourly,€3.0122 hourly,€11.5128 hourly,€8.0358 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€1.6223 hourly,€0.753 hourly,€2.8782 hourly,€2.009 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€3.2446 hourly,€1.5061 hourly,€5.7564 hourly,€4.0179 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€1.4598 hourly,€0.4965 hourly,€2.0878 hourly,€1.1244 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€2.9196 hourly,€0.9929 hourly,€4.1755 hourly,€2.2488 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€5.8392 hourly,€1.9858 hourly,€8.3511 hourly,€4.4977 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€9.0583 hourly,€3.0806 hourly,€13.454 hourly,€7.4763 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€18.1166 hourly,€6.1612 hourly,€26.9079 hourly,€14.9526 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€2.2646 hourly,€0.7702 hourly,€3.3635 hourly,€1.8691 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€4.5291 hourly,€1.5403 hourly,€6.727 hourly,€3.7381 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€16.0206 hourly,€5.4483 hourly,€20.4163 hourly,€9.844 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€32.0411 hourly,€10.8967 hourly,€40.8325 hourly,€19.6881 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€8.0103 hourly,€2.7242 hourly,€10.2081 hourly,€4.922 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.5706 hourly,€0.1182 hourly,€1.1986 hourly,€0.7462 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0713 hourly,€0.0148 hourly,€0.1498 hourly,€0.0933 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.1413 hourly,€0.2364 hourly,€2.3972 hourly,€1.4923 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1427 hourly,€0.0295 hourly,€0.2996 hourly,€0.1865 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.2825 hourly,€0.4728 hourly,€4.7943 hourly,€2.9846 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.2853 hourly,€0.0591 hourly,€0.5993 hourly,€0.3731 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€3.4238 hourly,€0.7092 hourly,€7.1915 hourly,€4.4769 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€0.9528 hourly,€0.1866 hourly,€1.5808 hourly,€0.8146 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1191 hourly,€0.0233 hourly,€0.1976 hourly,€0.1018 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€1.9057 hourly,€0.3732 hourly,€3.1616 hourly,€1.6291 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2382 hourly,€0.0467 hourly,€0.3952 hourly,€0.2036 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€3.8114 hourly,€0.7465 hourly,€6.3232 hourly,€3.2583 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.4764 hourly,€0.0933 hourly,€0.7904 hourly,€0.4073 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€5.717 hourly,€1.1197 hourly,€9.4848 hourly,€4.8874 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€9.1706 hourly,€1.7379 hourly,€12.9383 hourly,€5.5057 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.0478 hourly,€0.0096 hourly,€0.0871 hourly,€0.0488 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.7651 hourly,€0.153 hourly,€1.3931 hourly,€0.781 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.0956 hourly,€0.0191 hourly,€0.1741 hourly,€0.0976 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.5303 hourly,€0.306 hourly,€2.7862 hourly,€1.5619 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.1913 hourly,€0.0383 hourly,€0.3483 hourly,€0.1952 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.0606 hourly,€0.6121 hourly,€5.5724 hourly,€3.1239 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.3826 hourly,€0.0765 hourly,€0.6966 hourly,€0.3905 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€4.5909 hourly,€0.9181 hourly,€8.3586 hourly,€4.6858 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€21.4895 hourly,€4.0074 hourly,€27.769 hourly,€10.2869 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€5.3724 hourly,€1.0018 hourly,€6.9423 hourly,€2.5717 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€10.7447 hourly,€2.0037 hourly,€13.8845 hourly,€5.1435 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.1192 hourly,€0.115 hourly,€0.7471 hourly,€0.743 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0149 hourly,€0.0144 hourly,€0.0934 hourly,€0.0929 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€0.2383 hourly,€0.2301 hourly,€1.4943 hourly,€1.486 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.0298 hourly,€0.0288 hourly,€0.1868 hourly,€0.1857 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€0.3575 hourly,€0.3451 hourly,€2.2414 hourly,€2.2289 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€0.4767 hourly,€0.4601 hourly,€2.9885 hourly,€2.9719 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.0596 hourly,€0.0575 hourly,€0.3736 hourly,€0.3715 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€0.5959 hourly,€0.5751 hourly,€3.7356 hourly,€3.7149 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€0.715 hourly,€0.6902 hourly,€4.4828 hourly,€4.4579 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€4.0929 hourly,€1.5456 hourly,€9.1166 hourly,€6.5693 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€0.5969 hourly,€0.2102 hourly,€1.2249 hourly,€0.8382 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.0746 hourly,€0.0263 hourly,€0.1531 hourly,€0.1048 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€1.1939 hourly,€0.4204 hourly,€2.4498 hourly,€1.6763 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.1492 hourly,€0.0526 hourly,€0.3062 hourly,€0.2095 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€1.7908 hourly,€0.6306 hourly,€3.6747 hourly,€2.5145 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€2.3877 hourly,€0.8408 hourly,€4.8996 hourly,€3.3526 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.2985 hourly,€0.1051 hourly,€0.6124 hourly,€0.4191 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€2.9847 hourly,€1.051 hourly,€6.1244 hourly,€4.1908 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€3.5816 hourly,€1.2612 hourly,€7.3493 hourly,€5.0289 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€2.5914 hourly,€1.2465 hourly,€7.6151 hourly,€6.2702 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.3239 hourly,€0.1558 hourly,€0.9519 hourly,€0.7838 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.0405 hourly,€0.0195 hourly,€0.119 hourly,€0.098 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€0.6479 hourly,€0.3116 hourly,€1.9038 hourly,€1.5675 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.081 hourly,€0.039 hourly,€0.238 hourly,€0.1959 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€0.9718 hourly,€0.4674 hourly,€2.8556 hourly,€2.3513 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€1.2957 hourly,€0.6233 hourly,€3.8075 hourly,€3.1351 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.162 hourly,€0.0779 hourly,€0.4759 hourly,€0.3919 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€1.6196 hourly,€0.7791 hourly,€4.7594 hourly,€3.9189 hourly
