Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
C3 High CPU 22,c3-highcpu-22,44 GiB,22,€0.2551 hourly,€0.2596 hourly,€1.1186 hourly,€1.123 hourly
C3 High CPU 4,c3-highcpu-4,8 GiB,4,€0.0464 hourly,€0.0472 hourly,€0.2034 hourly,€0.2042 hourly
C3 High CPU 44,c3-highcpu-44,88 GiB,44,€0.5103 hourly,€0.5192 hourly,€2.2372 hourly,€2.2461 hourly
C3 High CPU 8,c3-highcpu-8,16 GiB,8,€0.0928 hourly,€0.0944 hourly,€0.4068 hourly,€0.4084 hourly
C3 High CPU 88,c3-highcpu-88,176 GiB,88,€1.0206 hourly,€1.0384 hourly,€4.4743 hourly,€4.4921 hourly
C3 High Memory 176,c3-highmem-176,1408 GiB,176,€6.4999 hourly,€3.2931 hourly,€13.4074 hourly,€10.2006 hourly
C3 High Memory 192 metal,c3-highmem-192-metal,1536 GiB,192,€7.0908 hourly,€3.5925 hourly,€14.6263 hourly,€11.1279 hourly
C3 High Memory 22,c3-highmem-22,176 GiB,22,€0.8125 hourly,€0.4116 hourly,€1.6759 hourly,€1.2751 hourly
C3 High Memory 4,c3-highmem-4,32 GiB,4,€0.1477 hourly,€0.0748 hourly,€0.3047 hourly,€0.2318 hourly
C3 High Memory 44,c3-highmem-44,352 GiB,44,€1.625 hourly,€0.8233 hourly,€3.3519 hourly,€2.5502 hourly
C3 High Memory 8,c3-highmem-8,64 GiB,8,€0.2954 hourly,€0.1497 hourly,€0.6094 hourly,€0.4637 hourly
C3 High Memory 88,c3-highmem-88,704 GiB,88,€3.2499 hourly,€1.6465 hourly,€6.7037 hourly,€5.1003 hourly
C3 Standard 176,c3-standard-176,704 GiB,176,€3.5274 hourly,€2.4822 hourly,€10.4349 hourly,€9.3897 hourly
C3 Standard 176 lssd,c3-standard-176-lssd,704 GiB,176,€3.5274 hourly,€2.4822 hourly,€10.4349 hourly,€9.3897 hourly
C3 Standard 192 metal,c3-standard-192-metal,768 GiB,192,€3.8481 hourly,€2.7079 hourly,€11.3835 hourly,€10.2433 hourly
C3 Standard 22,c3-standard-22,88 GiB,22,€0.4409 hourly,€0.3103 hourly,€1.3044 hourly,€1.1737 hourly
C3 Standard 22 lssd,c3-standard-22-lssd,88 GiB,22,€0.4409 hourly,€0.3103 hourly,€1.3044 hourly,€1.1737 hourly
C3 Standard 4,c3-standard-4,16 GiB,4,€0.0802 hourly,€0.0564 hourly,€0.2372 hourly,€0.2134 hourly
C3 Standard 4 lssd,c3-standard-4-lssd,16 GiB,4,€0.0802 hourly,€0.0564 hourly,€0.2372 hourly,€0.2134 hourly
C3 Standard 44,c3-standard-44,176 GiB,44,€0.8818 hourly,€0.6206 hourly,€2.6087 hourly,€2.3474 hourly
C3 Standard 44 lssd,c3-standard-44-lssd,176 GiB,44,€0.8818 hourly,€0.6206 hourly,€2.6087 hourly,€2.3474 hourly
C3 Standard 8,c3-standard-8,32 GiB,8,€0.1603 hourly,€0.1128 hourly,€0.4743 hourly,€0.4268 hourly
C3 Standard 8 lssd,c3-standard-8-lssd,32 GiB,8,€0.1603 hourly,€0.1128 hourly,€0.4743 hourly,€0.4268 hourly
C3 Standard 88,c3-standard-88,352 GiB,88,€1.7637 hourly,€1.2411 hourly,€5.2175 hourly,€4.6949 hourly
C3 Standard 88 lssd,c3-standard-88-lssd,352 GiB,88,€1.7637 hourly,€1.2411 hourly,€5.2175 hourly,€4.6949 hourly
C4 High CPU 144,c4-highcpu-144,288 GiB,144,€5.9495 hourly,€2.2208 hourly,€11.6012 hourly,€7.8724 hourly
C4 High CPU 16,c4-highcpu-16,32 GiB,16,€0.6611 hourly,€0.2468 hourly,€1.289 hourly,€0.8747 hourly
C4 High CPU 192,c4-highcpu-192,384 GiB,192,€7.9327 hourly,€2.9611 hourly,€15.4682 hourly,€10.4966 hourly
C4 High CPU 2,c4-highcpu-2,4 GiB,2,€0.0826 hourly,€0.0308 hourly,€0.1611 hourly,€0.1093 hourly
C4 High CPU 24,c4-highcpu-24,48 GiB,24,€0.9916 hourly,€0.3701 hourly,€1.9335 hourly,€1.3121 hourly
C4 High CPU 288,c4-highcpu-288,576 GiB,288,€11.8991 hourly,€4.4417 hourly,€23.2023 hourly,€15.7449 hourly
C4 High CPU 32,c4-highcpu-32,64 GiB,32,€1.3221 hourly,€0.4935 hourly,€2.578 hourly,€1.7494 hourly
C4 High CPU 4,c4-highcpu-4,8 GiB,4,€0.1653 hourly,€0.0617 hourly,€0.3223 hourly,€0.2187 hourly
C4 High CPU 48,c4-highcpu-48,96 GiB,48,€1.9832 hourly,€0.7403 hourly,€3.8671 hourly,€2.6241 hourly
C4 High CPU 8,c4-highcpu-8,16 GiB,8,€0.3305 hourly,€0.1234 hourly,€0.6445 hourly,€0.4374 hourly
C4 High CPU 96,c4-highcpu-96,192 GiB,96,€3.9664 hourly,€1.4806 hourly,€7.7341 hourly,€5.2483 hourly
C4 High Memory 144,c4-highmem-144,1116 GiB,144,€9.427 hourly,€3.4027 hourly,€15.0787 hourly,€9.0543 hourly
C4 High Memory 144 lssd,c4-highmem-144-lssd,1116 GiB,144,€9.427 hourly,€3.4027 hourly,€15.0787 hourly,€9.0543 hourly
C4 High Memory 16,c4-highmem-16,124 GiB,16,€1.0474 hourly,€0.3781 hourly,€1.6754 hourly,€1.006 hourly
C4 High Memory 16 lssd,c4-highmem-16-lssd,124 GiB,16,€1.0474 hourly,€0.3781 hourly,€1.6754 hourly,€1.006 hourly
C4 High Memory 192,c4-highmem-192,1488 GiB,192,€12.5694 hourly,€4.537 hourly,€20.1049 hourly,€12.0724 hourly
C4 High Memory 192 lssd,c4-highmem-192-lssd,1488 GiB,192,€12.5694 hourly,€4.537 hourly,€20.1049 hourly,€12.0724 hourly
C4 High Memory 2,c4-highmem-2,15 GiB,2,€0.1288 hourly,€0.0465 hourly,€0.2073 hourly,€0.125 hourly
C4 High Memory 24,c4-highmem-24,186 GiB,24,€1.5712 hourly,€0.5671 hourly,€2.5131 hourly,€1.5091 hourly
C4 High Memory 24 lssd,c4-highmem-24-lssd,186 GiB,24,€1.5712 hourly,€0.5671 hourly,€2.5131 hourly,€1.5091 hourly
C4 High Memory 288,c4-highmem-288,2232 GiB,288,€18.8541 hourly,€6.8055 hourly,€30.1573 hourly,€18.1087 hourly
C4 High Memory 288 lssd,c4-highmem-288-lssd,2232 GiB,288,€18.8541 hourly,€6.8055 hourly,€30.1573 hourly,€18.1087 hourly
C4 High Memory 288 lssd metal,c4-highmem-288-lssd-metal,2232 GiB,288,€18.8541 hourly,€6.8055 hourly,€30.1573 hourly,€18.1087 hourly
C4 High Memory 288 metal,c4-highmem-288-metal,2232 GiB,288,€18.8541 hourly,€6.8055 hourly,€30.1573 hourly,€18.1087 hourly
C4 High Memory 32,c4-highmem-32,248 GiB,32,€2.0949 hourly,€0.7562 hourly,€3.3508 hourly,€2.0121 hourly
C4 High Memory 32 lssd,c4-highmem-32-lssd,248 GiB,32,€2.0949 hourly,€0.7562 hourly,€3.3508 hourly,€2.0121 hourly
C4 High Memory 4,c4-highmem-4,31 GiB,4,€0.2619 hourly,€0.0945 hourly,€0.4189 hourly,€0.2515 hourly
C4 High Memory 4 lssd,c4-highmem-4-lssd,31 GiB,4,€0.2619 hourly,€0.0945 hourly,€0.4189 hourly,€0.2515 hourly
C4 High Memory 48,c4-highmem-48,372 GiB,48,€3.1423 hourly,€1.1342 hourly,€5.0262 hourly,€3.0181 hourly
C4 High Memory 48 lssd,c4-highmem-48-lssd,372 GiB,48,€3.1423 hourly,€1.1342 hourly,€5.0262 hourly,€3.0181 hourly
C4 High Memory 8,c4-highmem-8,62 GiB,8,€0.5237 hourly,€0.189 hourly,€0.8377 hourly,€0.503 hourly
C4 High Memory 8 lssd,c4-highmem-8-lssd,62 GiB,8,€0.5237 hourly,€0.189 hourly,€0.8377 hourly,€0.503 hourly
C4 High Memory 96,c4-highmem-96,744 GiB,96,€6.2847 hourly,€2.2685 hourly,€10.0524 hourly,€6.0362 hourly
C4 High Memory 96 lssd,c4-highmem-96-lssd,744 GiB,96,€6.2847 hourly,€2.2685 hourly,€10.0524 hourly,€6.0362 hourly
C4 Standard 144,c4-standard-144,540 GiB,144,€7.0079 hourly,€2.5805 hourly,€12.6595 hourly,€8.2321 hourly
C4 Standard 144 lssd,c4-standard-144-lssd,540 GiB,144,€7.0079 hourly,€2.5805 hourly,€12.6595 hourly,€8.2321 hourly
C4 Standard 16,c4-standard-16,60 GiB,16,€0.7787 hourly,€0.2867 hourly,€1.4066 hourly,€0.9147 hourly
C4 Standard 16 lssd,c4-standard-16-lssd,60 GiB,16,€0.7787 hourly,€0.2867 hourly,€1.4066 hourly,€0.9147 hourly
C4 Standard 192,c4-standard-192,720 GiB,192,€9.3439 hourly,€3.4407 hourly,€16.8794 hourly,€10.9762 hourly
C4 Standard 192 lssd,c4-standard-192-lssd,720 GiB,192,€9.3439 hourly,€3.4407 hourly,€16.8794 hourly,€10.9762 hourly
C4 Standard 2,c4-standard-2,7 GiB,2,€0.0952 hourly,€0.0351 hourly,€0.1737 hourly,€0.1136 hourly
C4 Standard 24,c4-standard-24,90 GiB,24,€1.168 hourly,€0.4301 hourly,€2.1099 hourly,€1.372 hourly
C4 Standard 24 lssd,c4-standard-24-lssd,90 GiB,24,€1.168 hourly,€0.4301 hourly,€2.1099 hourly,€1.372 hourly
C4 Standard 288,c4-standard-288,1080 GiB,288,€14.0158 hourly,€5.1611 hourly,€25.319 hourly,€16.4643 hourly
C4 Standard 288 lssd,c4-standard-288-lssd,1080 GiB,288,€14.0158 hourly,€5.1611 hourly,€25.319 hourly,€16.4643 hourly
C4 Standard 288 lssd metal,c4-standard-288-lssd-metal,1080 GiB,288,€14.0158 hourly,€5.1611 hourly,€25.319 hourly,€16.4643 hourly
C4 Standard 288 metal,c4-standard-288-metal,1080 GiB,288,€14.0158 hourly,€5.1611 hourly,€25.319 hourly,€16.4643 hourly
C4 Standard 32,c4-standard-32,120 GiB,32,€1.5573 hourly,€0.5735 hourly,€2.8132 hourly,€1.8294 hourly
C4 Standard 32 lssd,c4-standard-32-lssd,120 GiB,32,€1.5573 hourly,€0.5735 hourly,€2.8132 hourly,€1.8294 hourly
C4 Standard 4,c4-standard-4,15 GiB,4,€0.1947 hourly,€0.0717 hourly,€0.3517 hourly,€0.2287 hourly
C4 Standard 4 lssd,c4-standard-4-lssd,15 GiB,4,€0.1947 hourly,€0.0717 hourly,€0.3517 hourly,€0.2287 hourly
C4 Standard 48,c4-standard-48,180 GiB,48,€2.336 hourly,€0.8602 hourly,€4.2198 hourly,€2.744 hourly
C4 Standard 48 lssd,c4-standard-48-lssd,180 GiB,48,€2.336 hourly,€0.8602 hourly,€4.2198 hourly,€2.744 hourly
C4 Standard 8,c4-standard-8,30 GiB,8,€0.3893 hourly,€0.1434 hourly,€0.7033 hourly,€0.4573 hourly
C4 Standard 8 lssd,c4-standard-8-lssd,30 GiB,8,€0.3893 hourly,€0.1434 hourly,€0.7033 hourly,€0.4573 hourly
C4 Standard 96,c4-standard-96,360 GiB,96,€4.6719 hourly,€1.7204 hourly,€8.4397 hourly,€5.4881 hourly
C4 Standard 96 lssd,c4-standard-96-lssd,360 GiB,96,€4.6719 hourly,€1.7204 hourly,€8.4397 hourly,€5.4881 hourly
E2 High CPU 16,e2-highcpu-16,16 GiB,16,€0.4791 hourly,€0.1863 hourly,€1.1071 hourly,€0.8142 hourly
E2 High CPU 2,e2-highcpu-2,2 GiB,2,€0.0599 hourly,€0.0233 hourly,€0.1384 hourly,€0.1018 hourly
E2 High CPU 32,e2-highcpu-32,32 GiB,32,€0.9583 hourly,€0.3725 hourly,€2.2142 hourly,€1.6284 hourly
E2 High CPU 4,e2-highcpu-4,4 GiB,4,€0.1198 hourly,€0.0466 hourly,€0.2768 hourly,€0.2036 hourly
E2 High CPU 8,e2-highcpu-8,8 GiB,8,€0.2396 hourly,€0.0931 hourly,€0.5535 hourly,€0.4071 hourly
E2 High Memory 16,e2-highmem-16,128 GiB,16,€0.8755 hourly,€0.3405 hourly,€1.5034 hourly,€0.9684 hourly
E2 High Memory 2,e2-highmem-2,16 GiB,2,€0.1094 hourly,€0.0426 hourly,€0.1879 hourly,€0.1211 hourly
E2 High Memory 4,e2-highmem-4,32 GiB,4,€0.2189 hourly,€0.0851 hourly,€0.3759 hourly,€0.2421 hourly
E2 High Memory 8,e2-highmem-8,64 GiB,8,€0.4377 hourly,€0.1702 hourly,€0.7517 hourly,€0.4842 hourly
E2 Medium,e2-medium,4 GiB,2,€0.067 hourly,€0.026 hourly,€0.1455 hourly,€0.1045 hourly
E2 Micro,e2-micro,1 GiB,2,€0.0564 hourly,€0.0219 hourly,€0.1348 hourly,€0.1004 hourly
E2 Small,e2-small,2 GiB,2,€0.0599 hourly,€0.0233 hourly,€0.1384 hourly,€0.1018 hourly
E2 Standard 16,e2-standard-16,64 GiB,16,€0.649 hourly,€0.2524 hourly,€1.2769 hourly,€0.8803 hourly
E2 Standard 2,e2-standard-2,8 GiB,2,€0.0811 hourly,€0.0315 hourly,€0.1596 hourly,€0.11 hourly
E2 Standard 32,e2-standard-32,128 GiB,32,€1.298 hourly,€0.5047 hourly,€2.5539 hourly,€1.7606 hourly
E2 Standard 4,e2-standard-4,16 GiB,4,€0.1622 hourly,€0.0631 hourly,€0.3192 hourly,€0.2201 hourly
E2 Standard 8,e2-standard-8,32 GiB,8,€0.3245 hourly,€0.1262 hourly,€0.6385 hourly,€0.4402 hourly
G2 Standard 12,g2-standard-12,48 GiB,12,€0.1818 hourly,€0.136 hourly,€0.6527 hourly,€0.6069 hourly
G2 Standard 16,g2-standard-16,64 GiB,16,€0.2424 hourly,€0.1813 hourly,€0.8703 hourly,€0.8092 hourly
G2 Standard 24,g2-standard-24,96 GiB,24,€0.3636 hourly,€0.2719 hourly,€1.3055 hourly,€1.2139 hourly
G2 Standard 32,g2-standard-32,128 GiB,32,€0.4847 hourly,€0.3626 hourly,€1.7407 hourly,€1.6185 hourly
G2 Standard 4,g2-standard-4,16 GiB,4,€0.0606 hourly,€0.0453 hourly,€0.2176 hourly,€0.2023 hourly
G2 Standard 48,g2-standard-48,192 GiB,48,€0.7271 hourly,€0.5439 hourly,€2.611 hourly,€2.4277 hourly
G2 Standard 8,g2-standard-8,32 GiB,8,€0.1212 hourly,€0.0906 hourly,€0.4352 hourly,€0.4046 hourly
G2 Standard 96,g2-standard-96,384 GiB,96,€1.4542 hourly,€1.0877 hourly,€5.222 hourly,€4.8555 hourly
H3 Standard 88,h3-standard-88,352 GiB,88,€4.2509 hourly,€2.1354 hourly,€7.7047 hourly,€5.5892 hourly
M3 Mega Memory 128,m3-megamem-128,1952 GiB,128,€1.5362 hourly,€2.6655 hourly,€6.5599 hourly,€7.6891 hourly
M3 Mega Memory 64,m3-megamem-64,976 GiB,64,€0.7681 hourly,€1.3327 hourly,€3.2799 hourly,€3.8446 hourly
M3 Ultra Memory 128,m3-ultramem-128,3904 GiB,128,€2.5976 hourly,€4.5108 hourly,€7.6212 hourly,€9.5345 hourly
M3 Ultra Memory 32,m3-ultramem-32,976 GiB,32,€0.6494 hourly,€1.1277 hourly,€1.9053 hourly,€2.3836 hourly
M3 Ultra Memory 64,m3-ultramem-64,1952 GiB,64,€1.2988 hourly,€2.2554 hourly,€3.8106 hourly,€4.7672 hourly
M4 Hypermem 16,m4-hypermem-16,248 GiB,16,€0.1668 hourly,€0.5672 hourly,€0.7948 hourly,€1.1952 hourly
M4 Hypermem 32,m4-hypermem-32,496 GiB,32,€0.3337 hourly,€1.1344 hourly,€1.5896 hourly,€2.3903 hourly
M4 Hypermem 64,m4-hypermem-64,992 GiB,64,€0.6673 hourly,€2.2688 hourly,€3.1791 hourly,€4.7807 hourly
M4 Mega Memory 112,m4-megamem-112,1488 GiB,112,€1.0421 hourly,€3.543 hourly,€5.4378 hourly,€7.9387 hourly
M4 Mega Memory 224,m4-megamem-224,2976 GiB,224,€2.0841 hourly,€7.0861 hourly,€10.8755 hourly,€15.8775 hourly
M4 Mega Memory 28,m4-megamem-28,372 GiB,28,€0.2605 hourly,€0.8858 hourly,€1.3594 hourly,€1.9847 hourly
M4 Mega Memory 56,m4-megamem-56,744 GiB,56,€0.521 hourly,€1.7715 hourly,€2.7189 hourly,€3.9694 hourly
M4 Ultra Memory 112,m4-ultramem-112,2976 GiB,112,€1.7963 hourly,€6.1076 hourly,€6.192 hourly,€10.5033 hourly
M4 Ultra Memory 224,m4-ultramem-224,5952 GiB,224,€3.5926 hourly,€12.2151 hourly,€12.384 hourly,€21.0065 hourly
M4 Ultra Memory 56,m4-ultramem-56,1488 GiB,56,€0.8982 hourly,€3.0538 hourly,€3.096 hourly,€5.2516 hourly
N1 High CPU 16,n1-highcpu-16,14.400390625 GiB,16,€0.6862 hourly,€0.2464 hourly,€1.3141 hourly,€0.8743 hourly
N1 High CPU 2,n1-highcpu-2,1.7998046875 GiB,2,€0.0858 hourly,€0.0308 hourly,€0.1643 hourly,€0.1093 hourly
N1 High CPU 32,n1-highcpu-32,28.7998046875 GiB,32,€1.3724 hourly,€0.4928 hourly,€2.6283 hourly,€1.7487 hourly
N1 High CPU 4,n1-highcpu-4,3.599609375 GiB,4,€0.1715 hourly,€0.0616 hourly,€0.3285 hourly,€0.2186 hourly
N1 High CPU 64,n1-highcpu-64,57.599609375 GiB,64,€2.7448 hourly,€0.9856 hourly,€5.2566 hourly,€3.4974 hourly
N1 High CPU 8,n1-highcpu-8,7.2001953125 GiB,8,€0.3431 hourly,€0.1232 hourly,€0.6571 hourly,€0.4372 hourly
N1 High CPU 96,n1-highcpu-96,86.400390625 GiB,96,€4.1171 hourly,€1.4783 hourly,€7.8849 hourly,€5.2461 hourly
N1 High Memory 16,n1-highmem-16,104 GiB,16,€1.1457 hourly,€0.417 hourly,€1.7737 hourly,€1.045 hourly
N1 High Memory 2,n1-highmem-2,13 GiB,2,€0.1432 hourly,€0.0521 hourly,€0.2217 hourly,€0.1306 hourly
N1 High Memory 32,n1-highmem-32,208 GiB,32,€2.2914 hourly,€0.834 hourly,€3.5473 hourly,€2.0899 hourly
N1 High Memory 4,n1-highmem-4,26 GiB,4,€0.2864 hourly,€0.1043 hourly,€0.4434 hourly,€0.2612 hourly
N1 High Memory 64,n1-highmem-64,416 GiB,64,€4.5829 hourly,€1.6681 hourly,€7.0947 hourly,€4.1799 hourly
N1 High Memory 8,n1-highmem-8,52 GiB,8,€0.5729 hourly,€0.2085 hourly,€0.8868 hourly,€0.5225 hourly
N1 High Memory 96,n1-highmem-96,624 GiB,96,€6.8743 hourly,€2.5021 hourly,€10.642 hourly,€6.2698 hourly
N1 Mega Memory 96,n1-megamem-96,1433.599609375 GiB,96,€11.0264 hourly,€4.0439 hourly,€14.7941 hourly,€7.8116 hourly
N1 Standard 1,n1-standard-1,3.75 GiB,1,€0.0575 hourly,€0.0208 hourly,€0.0968 hourly,€0.0601 hourly
N1 Standard 16,n1-standard-16,60 GiB,16,€0.9201 hourly,€0.3332 hourly,€1.548 hourly,€0.9612 hourly
N1 Standard 2,n1-standard-2,7.5 GiB,2,€0.115 hourly,€0.0417 hourly,€0.1935 hourly,€0.1201 hourly
N1 Standard 32,n1-standard-32,120 GiB,32,€1.8401 hourly,€0.6665 hourly,€3.096 hourly,€1.9224 hourly
N1 Standard 4,n1-standard-4,15 GiB,4,€0.23 hourly,€0.0833 hourly,€0.387 hourly,€0.2403 hourly
N1 Standard 64,n1-standard-64,240 GiB,64,€3.6802 hourly,€1.3329 hourly,€6.192 hourly,€3.8447 hourly
N1 Standard 8,n1-standard-8,30 GiB,8,€0.46 hourly,€0.1666 hourly,€0.774 hourly,€0.4806 hourly
N1 Standard 96,n1-standard-96,360 GiB,96,€5.5203 hourly,€1.9994 hourly,€9.2881 hourly,€5.7671 hourly
N1 Ultra Memory 160,n1-ultramem-160,3844 GiB,160,€25.8377 hourly,€9.51 hourly,€32.1173 hourly,€15.7895 hourly
N1 Ultra Memory 40,n1-ultramem-40,961 GiB,40,€6.4594 hourly,€2.3775 hourly,€8.0293 hourly,€3.9474 hourly
N1 Ultra Memory 80,n1-ultramem-80,1922 GiB,80,€12.9189 hourly,€4.755 hourly,€16.0586 hourly,€7.8948 hourly
N2 High CPU 16,n2-highcpu-16,16 GiB,16,€0.6944 hourly,€0.2015 hourly,€1.3224 hourly,€0.8294 hourly
N2 High CPU 2,n2-highcpu-2,2 GiB,2,€0.0868 hourly,€0.0252 hourly,€0.1653 hourly,€0.1037 hourly
N2 High CPU 32,n2-highcpu-32,32 GiB,32,€1.3888 hourly,€0.403 hourly,€2.6447 hourly,€1.6589 hourly
N2 High CPU 4,n2-highcpu-4,4 GiB,4,€0.1736 hourly,€0.0504 hourly,€0.3306 hourly,€0.2074 hourly
N2 High CPU 48,n2-highcpu-48,48 GiB,48,€2.0832 hourly,€0.6044 hourly,€3.9671 hourly,€2.4883 hourly
N2 High CPU 64,n2-highcpu-64,64 GiB,64,€2.7776 hourly,€0.8059 hourly,€5.2894 hourly,€3.3177 hourly
N2 High CPU 8,n2-highcpu-8,8 GiB,8,€0.3472 hourly,€0.1007 hourly,€0.6612 hourly,€0.4147 hourly
N2 High CPU 80,n2-highcpu-80,80 GiB,80,€3.472 hourly,€1.0074 hourly,€6.6118 hourly,€4.1472 hourly
N2 High CPU 96,n2-highcpu-96,96 GiB,96,€4.1664 hourly,€1.2089 hourly,€7.9341 hourly,€4.9766 hourly
N2 High Memory 128,n2-highmem-128,864 GiB,128,€9.3298 hourly,€2.7038 hourly,€14.3535 hourly,€7.7275 hourly
N2 High Memory 16,n2-highmem-16,128 GiB,16,€1.2688 hourly,€0.3677 hourly,€1.8968 hourly,€0.9956 hourly
N2 High Memory 2,n2-highmem-2,16 GiB,2,€0.1586 hourly,€0.046 hourly,€0.2371 hourly,€0.1245 hourly
N2 High Memory 32,n2-highmem-32,256 GiB,32,€2.5376 hourly,€0.7353 hourly,€3.7935 hourly,€1.9912 hourly
N2 High Memory 4,n2-highmem-4,32 GiB,4,€0.3172 hourly,€0.0919 hourly,€0.4742 hourly,€0.2489 hourly
N2 High Memory 48,n2-highmem-48,384 GiB,48,€3.8064 hourly,€1.103 hourly,€5.6903 hourly,€2.9868 hourly
N2 High Memory 64,n2-highmem-64,512 GiB,64,€5.0752 hourly,€1.4706 hourly,€7.587 hourly,€3.9824 hourly
N2 High Memory 8,n2-highmem-8,64 GiB,8,€0.6344 hourly,€0.1838 hourly,€0.9484 hourly,€0.4978 hourly
N2 High Memory 80,n2-highmem-80,640 GiB,80,€6.344 hourly,€1.8383 hourly,€9.4838 hourly,€4.9781 hourly
N2 High Memory 96,n2-highmem-96,768 GiB,96,€7.6128 hourly,€2.2059 hourly,€11.3805 hourly,€5.9737 hourly
N2 Standard 128,n2-standard-128,512 GiB,128,€7.5246 hourly,€2.1816 hourly,€12.5482 hourly,€7.2052 hourly
N2 Standard 16,n2-standard-16,64 GiB,16,€0.9406 hourly,€0.2727 hourly,€1.5685 hourly,€0.9007 hourly
N2 Standard 2,n2-standard-2,8 GiB,2,€0.1176 hourly,€0.0341 hourly,€0.1961 hourly,€0.1126 hourly
N2 Standard 32,n2-standard-32,128 GiB,32,€1.8811 hourly,€0.5454 hourly,€3.1371 hourly,€1.8013 hourly
N2 Standard 4,n2-standard-4,16 GiB,4,€0.2351 hourly,€0.0682 hourly,€0.3921 hourly,€0.2252 hourly
N2 Standard 48,n2-standard-48,192 GiB,48,€2.8217 hourly,€0.8181 hourly,€4.7056 hourly,€2.702 hourly
N2 Standard 64,n2-standard-64,256 GiB,64,€3.7623 hourly,€1.0908 hourly,€6.2741 hourly,€3.6026 hourly
N2 Standard 8,n2-standard-8,32 GiB,8,€0.4703 hourly,€0.1363 hourly,€0.7843 hourly,€0.4503 hourly
N2 Standard 80,n2-standard-80,320 GiB,80,€4.7028 hourly,€1.3635 hourly,€7.8426 hourly,€4.5033 hourly
