Name,CPU,vCPUs,NUMA Nodes,Memory,Avg Score,StdDev,StdDev%,#Runs
Standard_A1_v2,Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz,1,1,2,6854,551,8.04%,28
Standard_A1_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,1,1,2,6798,724,10.65%,140
Standard_A1_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,1,1,2,6476,1151,17.77%,84
Standard_A1_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,1,1,2,6195,397,6.41%,56
Standard_A1_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,1,2,5924,674,11.38%,28
Standard_A2_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,2,1,4,13666,1079,7.89%,168
Standard_A2_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,2,1,4,14276,756,5.29%,84
Standard_A2_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,2,1,4,14223,1010,7.10%,70
Standard_A2_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,4,14805,166,1.12%,14
Standard_A2m_v2,Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz,2,1,16,15159,72,0.47%,14
Standard_A2m_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,2,1,16,14315,1255,8.76%,126
Standard_A2m_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,2,1,16,14149,1121,7.92%,98
Standard_A2m_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,2,1,16,13791,1201,8.71%,98
Standard_A2m_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,16,11336,898,7.93%,14
Standard_A4_v2,Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz,4,1,8,28551,1839,6.44%,42
Standard_A4_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,4,1,8,27710,2001,7.22%,98
Standard_A4_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,4,1,8,28371,2769,9.76%,98
Standard_A4_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,4,1,8,26780,2141,7.99%,84
Standard_A4_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,8,26476,1608,6.07%,14
Standard_A4m_v2,Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz,4,1,32,28710,1032,3.59%,14
Standard_A4m_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,4,1,32,28128,2283,8.12%,112
Standard_A4m_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,4,1,32,28220,2997,10.62%,126
Standard_A4m_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,4,1,32,27720,1839,6.63%,98
Standard_A8_v2,Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz,8,1,16,52295,1356,2.59%,28
Standard_A8_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,8,1,16,56004,4045,7.22%,140
Standard_A8_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,8,1,16,53367,3252,6.09%,84
Standard_A8_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,8,1,16,51525,3170,6.15%,84
Standard_A8_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,16,49802,1009,2.03%,14
Standard_A8m_v2,Intel(R) Xeon(R) CPU E5-2660 0 @ 2.20GHz,8,2,64,51496,1643,3.19%,14
Standard_A8m_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,8,1,64,54477,3024,5.55%,126
Standard_A8m_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,8,1,64,55195,4426,8.02%,126
Standard_A8m_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,8,1,64,52768,3528,6.69%,70
Standard_A8m_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,64,49188,1869,3.80%,14
Standard_HB60rs,AMD EPYC 7551 32-Core Processor,60,15,228,1023210,20154,1.97%,42
Standard_HC44rs,Intel(R) Xeon(R) Platinum 8168 CPU @ 2.70GHz,44,2,352,963560,17319,1.80%,84
Standard_E2as_v4,AMD EPYC 7452 32-Core Processor,2,1,16,38070,1150,3.02%,210
Standard_E4as_v4,AMD EPYC 7452 32-Core Processor,4,1,32,75733,1444,1.91%,196
Standard_E4-2as_v4,AMD EPYC 7452 32-Core Processor,2,1,32,38105,943,2.47%,168
Standard_E8as_v4,AMD EPYC 7452 32-Core Processor,8,1,64,149522,2333,1.56%,210
Standard_E8-2as_v4,AMD EPYC 7452 32-Core Processor,2,1,64,38103,1078,2.83%,168
Standard_E8-4as_v4,AMD EPYC 7452 32-Core Processor,4,1,64,76060,1132,1.49%,168
Standard_E16as_v4,AMD EPYC 7452 32-Core Processor,16,2,128,288136,4720,1.64%,210
Standard_E16-4as_v4,AMD EPYC 7452 32-Core Processor,4,2,128,73038,2310,3.16%,196
Standard_E16-8as_v4,AMD EPYC 7452 32-Core Processor,8,2,128,144266,2782,1.93%,168
Standard_E20as_v4,AMD EPYC 7452 32-Core Processor,20,3,160,346277,7387,2.13%,14
Standard_E20as_v4,AMD EPYC 7452 32-Core Processor,20,5,160,351213,7002,1.99%,196
Standard_E32as_v4,AMD EPYC 7452 32-Core Processor,32,4,256,561950,7679,1.37%,42
Standard_E32-8as_v4,AMD EPYC 7452 32-Core Processor,8,4,256,143569,3393,2.36%,182
Standard_E32-16as_v4,AMD EPYC 7452 32-Core Processor,16,4,256,283614,5018,1.77%,182
Standard_E48as_v4,AMD EPYC 7452 32-Core Processor,48,6,384,832627,19565,2.35%,210
Standard_E64as_v4,AMD EPYC 7452 32-Core Processor,64,8,512,1097588,26100,2.38%,280
Standard_E64-16as_v4,AMD EPYC 7452 32-Core Processor,16,8,512,284934,5065,1.78%,154
Standard_E64-32as_v4,AMD EPYC 7452 32-Core Processor,32,8,512,561951,9691,1.72%,140
Standard_E96as_v4,AMD EPYC 7452 32-Core Processor,96,12,672,N/A,-,-,-
Standard_E96-24as_v4,AMD EPYC 7452 32-Core Processor,24,11,672,423442,8504,2.01%,182
Standard_E96-48as_v4,AMD EPYC 7452 32-Core Processor,48,11,672,839993,14218,1.69%,70
Standard_E2a_v4,AMD EPYC 7452 32-Core Processor,2,1,16,38008,995,2.62%,210
Standard_E4a_v4,AMD EPYC 7452 32-Core Processor,4,1,32,75410,1431,1.90%,196
Standard_E8a_v4,AMD EPYC 7452 32-Core Processor,8,1,64,148810,2630,1.77%,210
Standard_E16a_v4,AMD EPYC 7452 32-Core Processor,16,2,128,286811,4877,1.70%,182
Standard_E20a_v4,AMD EPYC 7452 32-Core Processor,20,3,160,351049,6268,1.79%,210
Standard_E32a_v4,AMD EPYC 7452 32-Core Processor,32,4,256,565363,10941,1.94%,126
Standard_E48a_v4,AMD EPYC 7452 32-Core Processor,48,6,384,837493,15803,1.89%,126
Standard_E64a_v4,AMD EPYC 7452 32-Core Processor,64,8,512,1097111,30290,2.76%,336
Standard_E96a_v4,AMD EPYC 7452 32-Core Processor,96,12,672,N/A,-,-,-
Standard_E2ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,16,34923,1107,3.17%,336
Standard_E4ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,32,66921,1294,1.93%,322
Standard_E4-2ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,32,34909,811,2.32%,294
Standard_E8ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,64,132164,2102,1.59%,154
Standard_E8-2ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,64,35031,965,2.76%,252
Standard_E8-4ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,64,67144,1200,1.79%,182
Standard_E16ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,128,265181,2634,0.99%,336
Standard_E16-4ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,128,67155,1596,2.38%,336
Standard_E16-8ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,128,132939,1471,1.11%,336
Standard_E20ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,20,1,160,331456,2766,0.83%,336
Standard_E32ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,1,256,531560,5700,1.07%,196
Standard_E32ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,2,256,512931,5110,1.00%,14
Standard_E32-8ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,256,132929,1671,1.26%,182
Standard_E32-16ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,256,265471,2268,0.85%,154
Standard_E48ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,2,384,768428,6891,0.90%,224
Standard_E64ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,64,2,504,1005554,78398,7.80%,140
Standard_E64-16ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,2,504,260677,3340,1.28%,154
Standard_E64-32ds_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,2,504,514504,4082,0.79%,98
Standard_E80ids_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,80,2,504,N/A,-,-,-
Standard_E2d_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,16,34916,1063,3.04%,322
Standard_E4d_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,32,66889,1283,1.92%,336
Standard_E8d_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,64,132382,2020,1.53%,322
Standard_E16d_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,128,265094,2803,1.06%,336
Standard_E20d_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,20,1,160,331516,2568,0.77%,336
Standard_E32d_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,1,256,530364,9914,1.87%,336
Standard_E48d_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,2,384,761410,21640,2.84%,336
Standard_E64d_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,64,2,504,1030708,9500,0.92%,322
Standard_E96ias_v4,AMD EPYC 7452 32-Core Processor,96,12,672,N/A,-,-,-
Standard_E2s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,16,31390,2786,8.88%,336
Standard_E4s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,32,59677,3904,6.54%,336
Standard_E4-2s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,32,31443,2480,7.89%,364
Standard_E8s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,64,117898,7464,6.33%,406
Standard_E8-2s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,64,30989,2864,9.24%,406
Standard_E8-4s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,64,59589,4762,7.99%,406
Standard_E16s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,128,236972,13376,5.64%,406
Standard_E16-4s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,128,60316,4792,7.94%,406
Standard_E16-8s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,128,117057,6569,5.61%,392
Standard_E20s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,20,1,160,294231,15477,5.26%,406
Standard_E32s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,1,256,481943,22707,4.71%,266
Standard_E32-8s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,256,116774,6791,5.82%,224
Standard_E32-16s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,256,235620,11909,5.05%,266
Standard_E32-16s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,2,256,222478,3411,1.53%,14
Standard_E48s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,2,384,693841,23265,3.35%,182
Standard_E64s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,64,2,504,922196,7708,0.84%,182
Standard_E64-16s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,2,504,224499,3955,1.76%,168
Standard_E64-32s_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,2,504,441521,30939,7.01%,168
Standard_E80is_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,80,2,504,N/A,-,-,-
Standard_E2_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,16,30825,2765,8.97%,406
Standard_E4_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,32,60495,4419,7.30%,406
Standard_E8_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,64,119562,8628,7.22%,406
Standard_E16_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,128,237126,13328,5.62%,392
Standard_E20_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,20,1,160,299681,17288,5.77%,406
Standard_E32_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,1,256,486051,28085,5.78%,378
Standard_E48_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,48,2,384,686812,20561,2.99%,378
Standard_E64_v4,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,64,2,504,919491,15261,,
Standard_E2s_v3,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,2,1,16,23704,2155,9.09%,168
Standard_E2s_v3,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,2,1,16,21917,1521,6.94%,112
Standard_E2s_v3,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,16,28549,3105,10.88%,42
Standard_E4s_v3,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,4,1,32,46370,4256,9.18%,140
Standard_E4s_v3,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,4,1,32,47178,3791,8.04%,98
Standard_E4s_v3,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,32,53636,4231,7.89%,84
Standard_E16s_v3,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,16,1,128,175905,7275,4.14%,196
Standard_E16s_v3,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,16,1,128,176579,9650,5.47%,112
Standard_E16s_v3,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,128,206776,19901,9.62%,28
Standard_E20s_v3,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,20,1,160,219370,7086,3.23%,224
Standard_E20s_v3,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,20,1,160,224353,11954,5.33%,98
Standard_E20s_v3,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,20,1,160,280572,13326,4.75%,28
Standard_E2_v3,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,2,1,16,23304,2074,8.90%,182
Standard_E2_v3,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,2,1,16,24513,2428,9.90%,112
Standard_E2_v3,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,16,26171,153,0.58%,14
Standard_E4_v3,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,4,1,32,46224,3713,8.03%,238
Standard_E4_v3,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,4,1,32,49200,3457,7.03%,42
Standard_E4_v3,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,32,53476,4219,7.89%,42
Standard_E8_v3,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,8,1,64,90915,7711,8.48%,224
Standard_E8_v3,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,8,1,64,89968,5738,6.38%,84
Standard_E16_v3,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,16,1,128,174677,7198,4.12%,210
Standard_E16_v3,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,16,1,128,180002,14028,7.79%,98
Standard_E16_v3,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,128,217439,13826,6.36%,28
Standard_E20_v3,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,20,1,160,221787,10447,4.71%,238
Standard_E20_v3,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,20,1,160,234854,10704,4.56%,70
Standard_E20_v3,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,20,1,160,293226,3480,1.19%,14
Standard_E32_v3,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,32,2,256,349134,13895,3.98%,210
Standard_E32_v3,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,32,1,256,352509,14689,4.17%,84
Standard_E32_v3,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,32,1,256,413946,2239,0.54%,14
Standard_DS11_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,2,1,14,33150,2097,6.33%,112
Standard_DS11_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,2,1,14,34294,3107,9.06%,182
Standard_DS11_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,2,1,14,33447,2690,8.04%,98
Standard_DS11_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,14,37222,3740,10.05%,126
Standard_DS11-1_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,1,1,14,16994,1127,6.63%,98
Standard_DS11-1_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,1,1,14,17538,2029,11.57%,112
Standard_DS11-1_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,1,1,14,17255,1647,9.54%,140
Standard_DS11-1_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,1,14,19463,3017,15.50%,140
Standard_DS12_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,4,1,28,65209,2830,4.34%,98
Standard_DS12_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,4,1,28,70755,5315,7.51%,140
Standard_DS12_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,4,1,28,62898,3666,5.83%,126
Standard_DS12_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,28,76876,7628,9.92%,140
Standard_DS12-1_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,1,1,28,17253,1094,6.34%,56
Standard_DS12-1_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,1,1,28,17748,2342,13.20%,182
Standard_DS12-1_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,1,1,28,16866,1506,8.93%,154
Standard_DS12-1_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,1,28,18925,2461,13.00%,140
Standard_DS12-2_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,2,1,28,35288,2477,7.02%,98
Standard_DS12-2_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,2,1,28,35716,2923,8.19%,140
Standard_DS12-2_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,2,1,28,33884,3285,9.70%,112
Standard_DS12-2_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,28,39473,3712,9.40%,140
Standard_DS13_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,8,1,56,136322,6996,5.13%,70
Standard_DS13_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,8,1,56,127110,4330,3.41%,154
Standard_DS13_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,8,1,56,126037,6952,5.52%,126
Standard_DS13_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,56,158319,11403,7.20%,140
Standard_DS13-2_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,2,1,56,34673,1705,4.92%,56
Standard_DS13-2_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,2,1,56,34869,4134,11.86%,182
Standard_DS13-2_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,2,1,56,33986,2411,7.09%,112
Standard_DS13-2_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,56,39104,3607,9.22%,140
Standard_DS13-4_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,4,1,56,67217,3774,5.61%,84
Standard_DS13-4_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,4,1,56,69377,6103,8.80%,210
Standard_DS13-4_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,4,1,56,66193,6252,9.45%,70
Standard_DS13-4_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,56,76528,6662,8.71%,126
Standard_DS14_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,16,2,112,255718,11055,4.32%,98
Standard_DS14_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,16,1,112,263225,11664,4.43%,182
Standard_DS14_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,16,1,112,257737,11726,4.55%,84
Standard_DS14_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,112,296962,22427,7.55%,126
Standard_DS14-4_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,4,2,112,67170,4554,6.78%,70
Standard_DS14-4_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,4,1,112,66748,4294,6.43%,140
Standard_DS14-4_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,4,1,112,67116,7254,10.81%,140
Standard_DS14-4_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,112,75100,4719,6.28%,154
Standard_DS14-8_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,8,2,112,125558,1961,1.56%,84
Standard_DS14-8_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,8,1,112,128904,4055,3.15%,84
Standard_DS14-8_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,8,1,112,127309,8301,6.52%,182
Standard_DS14-8_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,112,148717,13028,8.76%,140
Standard_DS15_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,20,2,140,314358,3189,1.01%,56
Standard_DS15_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,20,1,140,324517,14805,4.56%,168
Standard_DS15_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,20,1,140,312229,16417,5.26%,126
Standard_DS15_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,20,1,140,369680,36859,9.97%,126
Standard_DS15i_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,20,2,140,330307,18294,5.54%,28
Standard_DS15i_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,20,1,140,330397,17469,5.29%,294
Standard_DS15i_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,20,1,140,371086,33246,8.96%,140
Standard_D11_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,2,1,14,33085,1835,5.55%,196
Standard_D11_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,2,1,14,33998,3523,10.36%,168
Standard_D11_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,2,1,14,32964,2690,8.16%,140
Standard_D11_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,2,1,14,39330,3092,7.86%,28
Standard_D12_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,4,1,28,65877,3537,5.37%,196
Standard_D12_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,4,1,28,66128,4438,6.71%,210
Standard_D12_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,4,1,28,63397,4021,6.34%,98
Standard_D12_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,4,1,28,80559,3760,4.67%,14
Standard_D13_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,8,1,56,133275,7394,5.55%,182
Standard_D13_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,8,1,56,127557,3854,3.02%,210
Standard_D13_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,8,1,56,120793,1444,1.20%,70
Standard_D13_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,8,1,56,151473,7667,5.06%,42
Standard_D14_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,16,2,112,253422,9024,3.56%,224
Standard_D14_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,16,1,112,261437,12701,4.86%,140
Standard_D14_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,16,1,112,246994,6166,2.50%,98
Standard_D14_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,16,1,112,315200,15164,4.81%,28
Standard_D15_v2,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,20,2,140,315711,8560,2.71%,252
Standard_D15_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,20,1,140,321475,12246,3.81%,168
Standard_D15_v2,Intel(R) Xeon(R) Platinum 8171M CPU @ 2.60GHz,20,1,140,314692,11528,3.66%,56
Standard_D15i_v2,Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz,20,1,140,323411,10041,3.10%,462
Standard_D15i_v2,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,20,1,140,370436,5018,1.35%,28
Standard_L8s_v2,AMD EPYC 7551 32-Core Processor,8,1,64,101433,844,0.83%,448
